temperatura,humidade,unidade_temperatura
"42.29","1.0","f"
"5.7055555555555575","0.96","c"
"6.472222222222221","0.94","c"
"10.905555555555557","0.87","c"
"12.550000000000002","0.85","c"
"58.29","0.74","f"
"15.899999999999999","0.74","c"
"17.03333333333333","0.67","c"
"17.083333333333332","","c"
"62.79","0.68","f"
"","0.81","f"
"12.222222222222221","0.86","c"
"51.91","0.93","f"
"11.116666666666665","0.87","c"
"10.966666666666669","0.93","c"
"10.433333333333334","0.9","c"
"50.83","0.94","f"
"51.04","0.89","f"
"45.92","","f"
"44.9","0.9","f"
"6.816666666666668","0.9","c"
"","","f"
"43.15","0.91","f"
"5.038888888888889","0.9","c"
"5.0666666666666655","0.9","c"
"5.361111111111111","0.91","c"
"44.61","0.9","f"
"10.899999999999999","","c"
"12.588888888888887","","c"
"14.81111111111111","0.73","c"
"15.950000000000001","0.68","c"
"16.022222222222226","0.68","c"
"16.105555555555558","0.72","c"
"60.99","0.67","f"
"","0.77","c"
"","0.81","c"
"53.71","0.82","f"
"53.54","","f"
"51.71","0.82","f"
"10.394444444444446","0.84","c"
"45.68","0.9","f"
"7.799999999999999","0.87","c"
"45.1","0.84","f"
"6.988888888888888","0.85","c"
"43.23","0.87","f"
"","0.87","f"
"6.622222222222224","0.85","c"
"42.02","","f"
"6.194444444444444","0.84","c"
"5.7222222222222205","0.86","c"
"44.76","","f"
"11.994444444444447","0.74","c"
"12.133333333333335","0.73","c"
"12.733333333333334","0.73","c"
"14.86111111111111","0.68","c"
"57.15","0.64","f"
"13.91111111111111","0.68","c"
"57.08","0.65","f"
"55.02","","f"
"12.155555555555557","0.73","c"
"11.116666666666665","0.77","c"
"10.105555555555554","0.83","c"
"8.683333333333334","0.83","c"
"10.466666666666669","0.78","c"
"8.299999999999999","0.82","c"
"8.305555555555557","0.81","c"
"7.716666666666667","0.81","c"
"","0.83","f"
"43.3","0.89","f"
"5.844444444444446","0.87","c"
"42.07","0.9","f"
"","0.87","c"
"6.188888888888889","0.9","c"
"7.66111111111111","0.85","c"
"49.52","","f"
"51.87","0.78","f"
"12.083333333333334","0.76","c"
"12.755555555555556","0.73","c"
"56.79","0.68","f"
"58.46","0.7","f"
"58.67","0.68","f"
"","0.73","c"
"12.883333333333333","0.78","c"
"12.66111111111111","0.78","c"
"12.083333333333334","0.81","c"
"11.927777777777777","0.83","c"
"10.044444444444444","0.93","c"
"10.455555555555556","","c"
"8.944444444444445","0.9","c"
"8.711111111111112","","c"
"48.78","0.93","f"
"47.57","0.94","f"
"","0.93","f"
"8.916666666666664","0.93","c"
"8.361111111111109","0.96","c"
"47.93","0.93","f"
"8.461111111111109","0.93","c"
"8.81111111111111","0.93","c"
"9.872222222222225","0.93","c"
"11.027777777777779","0.86","c"
"53.78","0.82","f"
"12.755555555555556","0.77","c"
"","0.77","f"
"57.1","0.69","f"
"57.17","0.72","f"
"57.08","0.68","f"
"","0.73","c"
"12.17222222222222","0.81","c"
"12.049999999999999","0.81","c"
"10.016666666666667","0.93","c"
"50.07","0.86","f"
"9.38888888888889","0.89","c"
"","0.9","c"
"","0.93","f"
"","0.94","c"
"","0.9","f"
"4.944444444444444","0.9","c"
"5.0166666666666675","0.9","c"
"","0.89","f"
"3.7666666666666675","0.93","c"
"38.85","0.94","f"
"4.444444444444445","0.94","c"
"5.322222222222221","0.9","c"
"45.98","0.78","f"
"11.949999999999998","0.74","c"
"","0.72","c"
"56.91","0.67","f"
"58.53","0.6","f"
"13.861111111111112","0.67","c"
"12.822222222222221","0.69","c"
"11.294444444444444","0.71","c"
"50.09","0.78","f"
"5.8833333333333355","0.78","c"
"40.56","0.84","f"
"4.594444444444446","","c"
"4.911111111111113","0.8","c"
"4.283333333333334","0.85","c"
"39.03","0.87","f"
"2.8611111111111103","0.89","c"
"3.6555555555555546","0.87","c"
"2.4833333333333325","0.87","c"
"36.36","0.87","f"
"2.8611111111111103","0.84","c"
"38.26","0.8","f"
"38.05","0.8","f"
"","0.81","f"
"3.966666666666667","0.77","c"
"3.633333333333333","0.77","c"
"5.305555555555554","0.78","c"
"5.583333333333332","0.83","c"
"45.99","0.78","f"
"51.47","0.73","f"
"45.0","0.78","f"
"39.88","0.95","f"
"5.199999999999999","0.95","c"
"","0.96","c"
"4.249999999999999","","c"
"4.194444444444443","0.9","c"
"40.96","0.9","f"
"40.96","0.87","f"
"40.32","0.88","f"
"4.949999999999998","0.87","c"
"5.3","0.87","c"
"40.64","0.9","f"
"43.11","0.9","f"
"6.099999999999998","0.87","c"
"41.53","0.9","f"
"5.088888888888887","0.8","c"
"","0.86","f"
"42.06","0.85","f"
"41.38","0.84","f"
"5.7555555555555555","0.79","c"
"6.449999999999999","0.84","c"
"46.29","","f"
"8.58888888888889","0.83","c"
"50.1","0.83","f"
"","0.78","f"
"","","f"
"51.76","0.82","f"
"9.888888888888888","0.86","c"
"45.78","0.93","f"
"8.861111111111112","0.88","c"
"45.82","0.89","f"
"47.92","0.89","f"
"46.76","0.9","f"
"6.877777777777779","0.96","c"
"5.944444444444446","0.93","c"
"4.41111111111111","0.94","c"
"38.13","0.93","f"
"2.7722222222222235","0.93","c"
"3.1944444444444446","0.9","c"
"4.372222222222221","0.84","c"
"4.255555555555554","0.84","c"
"39.37","0.85","f"
"5.277777777777778","0.84","c"
"5.938888888888887","0.96","c"
"7.227777777777776","0.9","c"
"","0.87","c"
"11.038888888888888","0.81","c"
"11.233333333333333","","c"
"55.04","0.77","f"
"","0.8","c"
"11.18888888888889","0.81","c"
"","0.86","c"
"6.683333333333334","0.89","c"
"5.516666666666667","0.9","c"
"5.166666666666665","0.93","c"
"3.9833333333333343","0.93","c"
"5.605555555555558","","c"
"4.6333333333333355","0.9","c"
"5.750000000000001","0.94","c"
"41.15","0.93","f"
"4.461111111111112","0.9","c"
"38.79","0.9","f"
"","0.94","f"
"6.1833333333333345","","c"
"6.205555555555557","0.93","c"
"42.99","1.0","f"
"42.26","0.94","f"
"7.244444444444444","1.0","c"
"7.744444444444444","0.96","c"
"6.544444444444445","0.96","c"
"43.98","0.96","f"
"6.949999999999999","0.95","c"
"44.94","0.89","f"
"","0.89","c"
"8.455555555555556","0.93","c"
"","0.89","c"
"45.2","0.89","f"
"4.849999999999998","","c"
"38.96","0.87","f"
"35.78","0.93","f"
"2.3277777777777766","0.9","c"
"36.03","0.9","f"
"33.87","0.96","f"
"0.8722222222222223","0.96","c"
"32.13","0.96","f"
"-0.36666666666666675","0.96","c"
"26.35","0.96","f"
"1.6277777777777775","0.96","c"
"","0.96","c"
"2.383333333333333","0.93","c"
"","0.93","c"
"7.688888888888891","0.77","c"
"49.7","0.72","f"
"","0.62","f"
"53.91","0.58","f"
"12.116666666666667","0.57","c"
"53.95","0.62","f"
"53.87","0.58","f"
"50.32","","f"
"7.216666666666669","","c"
"42.95","0.87","f"
"42.89","0.87","f"
"41.53","0.87","f"
"4.033333333333332","0.9","c"
"4.016666666666665","0.91","c"
"37.09","0.93","f"
"1.4222222222222234","0.92","c"
"36.05","0.9","f"
"37.29","0.89","f"
"39.1","0.89","f"
"3.522222222222224","0.9","c"
"3.811111111111111","","c"
"3.8333333333333326","0.86","c"
"3.75","0.88","c"
"4.322222222222223","0.93","c"
"5.022222222222222","","c"
"43.21","0.84","f"
"4.53888888888889","0.89","c"
"6.383333333333335","0.83","c"
"6.7444444444444445","0.82","c"
"8.444444444444446","0.83","c"
"47.65","0.83","f"
"45.42","0.82","f"
"43.55","0.89","f"
"5.744444444444446","0.83","c"
"41.81","0.84","f"
"40.84","0.84","f"
"3.7333333333333325","0.84","c"
"","0.85","c"
"","0.9","c"
"33.91","0.93","f"
"33.3","0.93","f"
"2.1499999999999986","0.93","c"
"2.8500000000000014","0.9","c"
"39.6","0.93","f"
"38.84","1.0","f"
"3.761111111111113","1.0","c"
"40.42","","f"
"4.755555555555556","0.93","c"
"42.6","0.93","f"
"5.872222222222223","","c"
"5.761111111111109","0.74","c"
"4.9333333333333345","0.79","c"
"4.549999999999999","0.8","c"
"42.52","0.74","f"
"3.688888888888889","0.86","c"
"4.155555555555554","0.81","c"
"37.8","","f"
"2.866666666666665","0.86","c"
"1.122222222222224","0.95","c"
"2.449999999999998","0.92","c"
"1.8944444444444426","0.93","c"
"","0.96","c"
"2.938888888888888","0.96","c"
"3.3999999999999986","0.96","c"
"37.77","0.96","f"
"3.938888888888891","0.92","c"
"39.09","","f"
"2.7777777777777777","0.93","c"
"3.938888888888891","0.92","c"
"","0.92","f"
"3.916666666666665","0.93","c"
"3.9611111111111126","1.0","c"
"5.050000000000002","0.93","c"
"6.016666666666666","0.87","c"
"","0.79","f"
"","0.73","c"
"46.0","","f"
"7.755555555555556","0.63","c"
"45.96","0.59","f"
"45.06","","f"
"44.87","0.66","f"
"6.111111111111111","0.71","c"
"7.016666666666668","0.63","c"
"7.083333333333333","0.67","c"
"5.999999999999998","0.8","c"
"41.89","0.79","f"
"5.422222222222221","0.87","c"
"5.444444444444443","0.8","c"
"40.65","0.87","f"
"4.977777777777778","0.83","c"
"40.04","0.92","f"
"39.92","","f"
"3.9111111111111105","0.92","c"
"3.8611111111111125","0.92","c"
"3.555555555555555","0.92","c"
"40.79","0.93","f"
"6.133333333333333","0.86","c"
"45.0","0.78","f"
"46.08","0.63","f"
"46.0","0.59","f"
"43.77","0.54","f"
"5.894444444444444","0.59","c"
"5.533333333333334","0.6","c"
"5.46111111111111","0.61","c"
"6.0888888888888895","0.66","c"
"42.15","0.62","f"
"5.933333333333334","0.72","c"
"","0.71","c"
"5.466666666666669","0.8","c"
"5.416666666666667","0.77","c"
"","0.77","f"
"40.04","0.82","f"
"4.7","","c"
"1.722222222222223","0.89","c"
"37.04","0.89","f"
"1.3333333333333326","","c"
"31.81","0.92","f"
"1.1555555555555546","0.92","c"
"0.26111111111111046","0.99","c"
"1.0888888888888895","0.93","c"
"4.905555555555555","","c"
"41.11","0.64","f"
"45.87","0.54","f"
"6.466666666666667","0.54","c"
"42.4","0.6","f"
"5.82222222222222","0.6","c"
"42.89","0.63","f"
"5.316666666666666","0.69","c"
"42.14","0.66","f"
"4.094444444444443","0.67","c"
"2.6999999999999997","0.73","c"
"32.77","0.83","f"
"2.6611111111111105","0.83","c"
"-0.11111111111111072","0.81","c"
"1.2666666666666673","0.86","c"
"27.44","0.89","f"
"-1.761111111111112","0.86","c"
"0.7611111111111097","0.89","c"
"","0.86","c"
"28.58","0.86","f"
"33.81","","f"
"36.04","0.8","f"
"-0.29444444444444506","0.82","c"
"-0.7277777777777771","0.8","c"
"0.19444444444444522","0.83","c"
"34.84","","f"
"1.2166666666666655","0.82","c"
"2.2499999999999982","0.76","c"
"","0.69","c"
"4.972222222222224","0.71","c"
"2.766666666666665","0.76","c"
"2.883333333333332","0.76","c"
"1.1444444444444457","0.82","c"
"1.5333333333333323","0.83","c"
"1.0500000000000003","0.84","c"
"","0.89","f"
"0.3722222222222232","0.86","c"
"0.20555555555555413","0.87","c"
"0.944444444444446","0.86","c"
"-0.7888888888888899","0.93","c"
"0.0611111111111108","0.93","c"
"-0.30555555555555597","0.93","c"
"1.161111111111113","0.92","c"
"-0.11111111111111072","0.93","c"
"30.3","0.93","f"
"32.13","0.93","f"
"32.64","0.99","f"
"1.1388888888888873","1.0","c"
"2.2222222222222223","1.0","c"
"1.7777777777777795","0.94","c"
"","0.89","c"
"2.933333333333334","0.95","c"
"4.022222222222223","0.76","c"
"38.99","0.82","f"
"1.8833333333333337","0.83","c"
"33.25","","f"
"32.33","0.89","f"
"0.16111111111111065","0.89","c"
"-0.016666666666667298","0.9","c"
"-1.1722222222222218","0.92","c"
"-0.8777777777777769","0.89","c"
"32.27","0.9","f"
"","0.96","f"
"30.38","0.92","f"
"-1.1444444444444437","","c"
"0.8833333333333352","0.93","c"
"0.8833333333333352","","c"
"-2.333333333333333","0.92","c"
"-1.6499999999999995","0.93","c"
"-1.6055555555555558","0.93","c"
"-3.677777777777779","","c"
"-3.9777777777777774","0.93","c"
"-3.5888888888888895","0.93","c"
"28.27","0.81","f"
"0.09444444444444539","","c"
"1.6888888888888884","0.66","c"
"33.66","0.66","f"
"0.9722222222222222","0.65","c"
"-1.1000000000000003","0.76","c"
"","0.77","c"
"-1.849999999999999","0.79","c"
"-1.5166666666666668","0.85","c"
"29.96","0.85","f"
"28.71","0.85","f"
"28.03","0.89","f"
"","0.88","f"
"-1.6055555555555558","0.89","c"
"-0.4055555555555558","0.89","c"
"28.82","0.9","f"
"-1.6888888888888884","0.92","c"
"29.02","","f"
"-0.6388888888888881","0.93","c"
"-2.3666666666666676","0.93","c"
"-1.5111111111111104","0.93","c"
"27.88","0.93","f"
"30.24","0.93","f"
"","0.93","f"
"-0.4833333333333339","0.93","c"
"32.11","0.9","f"
"-0.5388888888888883","0.96","c"
"34.65","0.96","f"
"0.5111111111111121","0.96","c"
"33.86","0.9","f"
"0.8999999999999986","0.96","c"
"32.24","1.0","f"
"33.8","0.93","f"
"0.8444444444444462","0.93","c"
"33.16","0.93","f"
"-0.3222222222222213","0.96","c"
"1.1388888888888873","0.93","c"
"0.35555555555555585","0.96","c"
"0.30555555555555397","0.96","c"
"32.98","0.96","f"
"-0.22222222222222143","0.96","c"
"-0.21111111111111056","0.96","c"
"31.91","0.96","f"
"31.57","0.96","f"
"30.95","0.96","f"
"-0.12777777777777802","0.99","c"
"-0.3166666666666668","0.96","c"
"31.0","1.0","f"
"0.944444444444446","0.93","c"
"0.766666666666668","1.0","c"
"36.1","0.93","f"
"","0.93","f"
"35.61","0.93","f"
"1.6611111111111123","0.93","c"
"2.5944444444444454","0.93","c"
"","0.93","c"
"2.194444444444446","","c"
"34.12","0.93","f"
"-0.8500000000000006","","c"
"32.54","0.96","f"
"0.1222222222222216","0.93","c"
"-0.8500000000000006","0.96","c"
"2.7777777777777777","0.93","c"
"2.4444444444444438","0.96","c"
"1.2055555555555566","0.96","c"
"1.0222222222222241","0.96","c"
"1.211111111111111","0.93","c"
"32.18","0.96","f"
"32.07","0.96","f"
"1.0666666666666675","0.91","c"
"3.127777777777779","0.81","c"
"41.18","0.78","f"
"45.33","0.72","f"
"51.83","0.67","f"
"53.87","0.66","f"
"56.74","0.59","f"
"","0.59","c"
"54.96","0.64","f"
"12.155555555555557","0.65","c"
"46.04","0.77","f"
"42.53","0.83","f"
"41.32","0.84","f"
"38.98","0.87","f"
"3.8499999999999996","0.83","c"
"38.06","0.84","f"
"2.5444444444444434","0.87","c"
"-0.27222222222222137","0.92","c"
"34.37","0.95","f"
"33.83","0.96","f"
"","0.96","c"
"1.849999999999999","0.96","c"
"1.4611111111111126","0.96","c"
"38.66","0.93","f"
"34.96","0.93","f"
"1.2833333333333345","0.93","c"
"3.7222222222222237","0.93","c"
"1.8388888888888901","0.93","c"
"34.44","0.93","f"
"3.7444444444444454","0.93","c"
"34.81","0.93","f"
"1.6722222222222212","1.0","c"
"3.7666666666666675","1.0","c"
"36.92","0.88","f"
"36.61","0.87","f"
"37.11","0.87","f"
"","0.93","f"
"36.5","0.87","f"
"1.594444444444443","0.93","c"
"35.05","0.93","f"
"35.95","0.94","f"
"2.5444444444444434","0.87","c"
"35.21","0.88","f"
"34.12","0.9","f"
"","0.9","c"
"34.0","","f"
"0.7388888888888879","","c"
"0.7111111111111117","0.9","c"
"0.25000000000000155","0.93","c"
"","0.87","c"
"5.344444444444443","0.83","c"
"11.149999999999999","0.72","c"
"56.96","0.64","f"
"","0.62","f"
"61.26","0.54","f"
"","0.52","c"
"61.12","0.58","f"
"13.399999999999999","0.65","c"
"12.288888888888888","0.66","c"
"","0.67","c"
"10.183333333333332","0.76","c"
"7.833333333333333","","c"
"45.19","0.78","f"
"43.54","0.81","f"
"5.550000000000001","0.83","c"
"40.88","0.86","f"
"","0.87","c"
"40.64","0.84","f"
"4.394444444444442","0.84","c"
"41.25","0.85","f"
"4.683333333333334","0.84","c"
"4.449999999999999","0.87","c"
"40.79","0.85","f"
"44.64","0.78","f"
"53.87","","f"
"14.927777777777777","0.62","c"
"16.15555555555555","0.58","c"
"","","c"
"18.977777777777774","0.5","c"
"18.977777777777774","0.52","c"
"17.88888888888889","","c"
"16.38888888888889","0.6","c"
"14.994444444444447","0.67","c"
"12.894444444444446","0.72","c"
"55.14","","f"
"12.266666666666666","0.73","c"
"11.71111111111111","0.74","c"
"53.09","0.75","f"
"11.083333333333336","0.78","c"
"51.95","0.78","f"
"12.161111111111111","0.76","c"
"12.677777777777777","0.73","c"
"54.78","0.73","f"
"12.100000000000001","0.76","c"
"52.08","0.8","f"
"53.87","0.75","f"
"","","c"
"54.0","0.74","f"
"13.861111111111112","0.72","c"
"15.899999999999999","0.64","c"
"60.87","0.67","f"
"17.127777777777776","0.64","c"
"63.07","0.63","f"
"17.288888888888888","","c"
"62.99","0.67","f"
"16.177777777777777","0.71","c"
"58.87","","f"
"58.79","0.73","f"
"14.899999999999999","0.74","c"
"56.92","0.78","f"
"55.96","0.81","f"
"13.122222222222222","0.83","c"
"56.08","0.8","f"
"13.333333333333334","0.77","c"
"55.49","0.8","f"
"55.92","0.78","f"
"","0.8","f"
"56.75","0.78","f"
"13.816666666666666","0.78","c"
"13.794444444444444","0.78","c"
"13.694444444444445","","c"
"14.86111111111111","0.79","c"
"62.629999999999995","0.68","f"
"63.1","0.71","f"
"18.72222222222222","","c"
"69.95","0.57","f"
"71.94","0.53","f"
"21.227777777777774","0.57","c"
"","0.57","c"
"20.022222222222226","0.6","c"
"65.96","0.65","f"
"18.79444444444444","0.66","c"
"","0.7","c"
"","0.72","c"
"16.133333333333333","0.75","c"
"16.733333333333334","0.68","c"
"60.08","0.72","f"
"15.094444444444447","0.73","c"
"","0.76","c"
"12.916666666666666","0.78","c"
"11.783333333333335","0.84","c"
"54.03","0.82","f"
"11.11111111111111","0.87","c"
"11.11111111111111","0.87","c"
"12.127777777777776","0.82","c"
"12.63888888888889","0.84","c"
"13.794444444444444","0.78","c"
"16.077777777777776","0.69","c"
"15.972222222222221","0.73","c"
"60.97","0.68","f"
"","0.68","f"
"62.72","0.73","f"
"60.83","0.79","f"
"16.005555555555556","0.79","c"
"13.816666666666666","","c"
"12.777777777777779","0.96","c"
"13.033333333333335","0.95","c"
"54.04","0.93","f"
"54.0","0.93","f"
"12.316666666666668","0.93","c"
"52.96","0.93","f"
"11.622222222222224","0.93","c"
"52.23","0.96","f"
"12.044444444444444","0.87","c"
"","0.87","f"
"","0.93","f"
"9.41111111111111","0.96","c"
"46.82","1.0","f"
"8.133333333333333","0.94","c"
"44.64","1.0","f"
"10.02222222222222","0.94","c"
"10.316666666666666","0.99","c"
"52.12","1.0","f"
"12.777777777777779","0.9","c"
"13.1","","c"
"13.88888888888889","0.83","c"
"58.83","0.79","f"
"55.75","0.88","f"
"11.211111111111112","0.93","c"
"50.13","","f"
"9.205555555555556","0.93","c"
"46.0","0.96","f"
"","0.96","c"
"45.51","","f"
"7.244444444444444","0.96","c"
"","0.93","f"
"48.13","0.96","f"
"48.65","0.96","f"
"","","c"
"8.355555555555554","0.96","c"
"8.538888888888888","0.96","c"
"7.8999999999999995","0.96","c"
"8.93888888888889","0.93","c"
"56.2","0.91","f"
"60.89","0.81","f"
"65.8","0.66","f"
"71.59","0.53","f"
"22.15555555555555","0.44","c"
"71.92","0.47","f"
"22.355555555555554","0.45","c"
"22.266666666666666","0.46","c"
"22.733333333333334","0.44","c"
"22.133333333333336","0.46","c"
"19.90555555555555","0.61","c"
"65.79","0.66","f"
"17.299999999999997","0.71","c"
"62.84","0.73","f"
"61.05","0.78","f"
"16.11111111111111","0.81","c"
"57.04","0.86","f"
"55.88","0.87","f"
"54.99","0.91","f"
"12.177777777777779","0.9","c"
"53.92","0.9","f"
"12.044444444444444","0.91","c"
"53.96","0.93","f"
"53.96","0.93","f"
"13.61111111111111","0.91","c"
"60.72","0.82","f"
"17.755555555555556","0.78","c"
"20.061111111111114","0.67","c"
"22.266666666666666","0.59","c"
"23.95555555555556","0.57","c"
"","0.48","f"
"26.15555555555555","0.47","c"
"25.08888888888889","0.47","c"
"24.08333333333333","","c"
"70.16","0.63","f"
"20.022222222222226","0.66","c"
"18.033333333333328","0.76","c"
"63.76","0.78","f"
"","0.76","c"
"16.427777777777777","0.8","c"
"","0.85","c"
"14.355555555555558","0.88","c"
"13.75","0.91","c"
"13.244444444444447","0.87","c"
"54.88","0.9","f"
"53.94","0.94","f"
"12.155555555555557","0.93","c"
"12.155555555555557","0.94","c"
"12.7","","c"
"60.8","0.79","f"
"17.755555555555556","0.73","c"
"","0.63","c"
"","","f"
"","0.54","f"
"24.133333333333333","","c"
"24.994444444444444","0.47","c"
"","0.5","f"
"73.66","0.54","f"
"19.13888888888889","0.68","c"
"17.36111111111111","0.75","c"
"17.477777777777778","0.75","c"
"16.116666666666664","0.81","c"
"","0.76","f"
"","0.82","c"
"15.399999999999999","0.82","c"
"14.31111111111111","0.88","c"
"13.744444444444447","","c"
"13.28888888888889","0.9","c"
"12.777777777777779","0.9","c"
"54.02","0.94","f"
"53.92","0.93","f"
"11.161111111111113","1.0","c"
"12.66111111111111","0.91","c"
"14.97777777777778","0.84","c"
"17.31111111111111","0.75","c"
"20.077777777777776","0.68","c"
"72.08","0.59","f"
"","0.58","c"
"78.62","0.47","f"
"26.06111111111111","0.48","c"
"78.83","0.45","f"
"24.922222222222224","0.5","c"
"20.08888888888889","0.68","c"
"62.99","0.87","f"
"60.06","","f"
"","0.93","c"
"15.394444444444446","","c"
"57.26","0.93","f"
"55.84","0.96","f"
"12.68888888888889","0.93","c"
"55.06","0.96","f"
"","0.96","c"
"12.63888888888889","1.0","c"
"53.19","0.99","f"
"53.87","0.94","f"
"53.91","0.93","f"
"","0.94","c"
"60.92","0.88","f"
"66.04","0.78","f"
"22.09444444444444","0.68","c"
"23.911111111111115","0.62","c"
"25.04444444444444","0.54","c"
"78.96","0.49","f"
"79.08","0.47","f"
"26.15555555555555","0.47","c"
"75.47","0.56","f"
"21.25","0.67","c"
"20.04444444444444","0.73","c"
"19.07777777777778","0.73","c"
"62.92","0.81","f"
"16.688888888888886","0.81","c"
"15.92777777777778","0.86","c"
"62.629999999999995","0.79","f"
"61.83","","f"
"17.02777777777778","0.83","c"
"15.883333333333335","0.88","c"
"58.8","0.9","f"
"59.04","0.93","f"
"14.883333333333333","0.88","c"
"54.96","0.96","f"
"15.094444444444447","0.93","c"
"17.788888888888884","","c"
"","0.72","f"
"24.67777777777778","0.54","c"
"26.988888888888887","0.42","c"
"80.43","0.4","f"
"26.900000000000002","0.41","c"
"27.355555555555554","0.41","c"
"26.03888888888889","0.45","c"
"24.099999999999998","0.49","c"
"71.79","0.6","f"
"20.877777777777776","","c"
"66.43","","f"
"62.79","0.82","f"
"17.055555555555557","0.82","c"
"17.22222222222222","0.87","c"
"62.53","0.85","f"
"16.427777777777777","0.94","c"
"59.96","0.95","f"
"58.78","0.96","f"
"14.81111111111111","0.96","c"
"59.19","0.96","f"
"58.79","0.93","f"
"14.927777777777777","0.93","c"
"16.87777777777778","0.83","c"
"62.67","0.88","f"
"16.97222222222222","0.94","c"
"17.205555555555556","0.88","c"
"","0.94","c"
"62.83","0.94","f"
"63.22","0.92","f"
"62.92","0.93","f"
"17.17777777777778","0.88","c"
"17.183333333333334","0.88","c"
"15.072222222222223","0.99","c"
"60.92","0.88","f"
"59.33","0.93","f"
"14.955555555555557","0.93","c"
"14.466666666666665","0.96","c"
"58.47","0.94","f"
"13.916666666666664","","c"
"13.93888888888889","0.96","c"
"14.600000000000001","","c"
"","0.96","f"
"14.422222222222224","0.96","c"
"57.68","0.96","f"
"14.972222222222221","0.94","c"
"14.927777777777777","1.0","c"
"15.144444444444442","1.0","c"
"16.016666666666666","0.93","c"
"16.11111111111111","0.93","c"
"16.283333333333335","0.99","c"
"61.05","0.99","f"
"62.96","0.93","f"
"17.772222222222226","0.96","c"
"19.90555555555555","0.78","c"
"","0.77","f"
"18.02777777777778","0.83","c"
"15.116666666666667","0.93","c"
"14.005555555555556","0.93","c"
"14.22777777777778","0.93","c"
"55.21","0.96","f"
"55.21","0.96","f"
"","0.96","c"
"12.894444444444446","0.96","c"
"12.894444444444446","0.96","c"
"14.205555555555556","0.96","c"
"13.961111111111112","0.96","c"
"58.08","0.96","f"
"15.155555555555557","0.96","c"
"58.96","0.93","f"
"","1.0","f"
"16.094444444444445","0.94","c"
"60.92","0.93","f"
"17.105555555555554","0.88","c"
"17.255555555555556","0.93","c"
"17.127777777777776","0.94","c"
"17.17222222222222","0.93","c"
"17.266666666666666","0.99","c"
"63.95","0.97","f"
"63.77","0.97","f"
"64.17","0.96","f"
"56.99","0.93","f"
"12.799999999999999","0.96","c"
"55.2","0.96","f"
"12.266666666666666","","c"
"12.244444444444444","0.93","c"
"53.94","0.93","f"
"53.01","0.93","f"
"11.183333333333334","0.96","c"
"52.2","0.96","f"
"51.04","0.93","f"
"51.17","0.96","f"
"","0.94","f"
"50.05","0.93","f"
"10.072222222222223","1.0","c"
"12.111111111111109","0.93","c"
"14.883333333333333","0.84","c"
"16.06666666666667","0.81","c"
"63.67","0.73","f"
"65.87","0.68","f"
"19.92777777777778","","c"
"18.972222222222225","0.63","c"
"","0.57","f"
"64.16","0.64","f"
"63.25","0.7","f"
"14.044444444444444","0.89","c"
"12.755555555555556","0.96","c"
"","0.93","f"
"10.994444444444444","0.93","c"
"8.983333333333334","1.0","c"
"8.427777777777779","0.99","c"
"8.311111111111112","0.96","c"
"47.79","0.96","f"
"7.677777777777777","0.96","c"
"44.17","1.0","f"
"6.277777777777776","1.0","c"
"6.416666666666665","0.94","c"
"41.25","1.0","f"
"5.138888888888889","","c"
"45.93","0.97","f"
"50.0","0.94","f"
"11.294444444444444","","c"
"15.233333333333336","0.84","c"
"16.805555555555557","0.74","c"
"18.93333333333333","0.61","c"
"66.13","0.55","f"
"18.95555555555556","","c"
"66.12","0.56","f"
"17.45555555555556","0.61","c"
"14.044444444444444","0.77","c"
"12.82777777777778","0.83","c"
"11.561111111111112","","c"
"9.072222222222221","","c"
"46.93","0.93","f"
"8.06666666666667","","c"
"","0.84","c"
"15.072222222222223","","c"
"59.92","0.88","f"
"60.0","0.87","f"
"59.88","0.87","f"
"15.416666666666666","0.91","c"
"14.955555555555557","","c"
"","0.93","c"
"14.916666666666666","0.94","c"
"16.038888888888888","0.88","c"
"61.0","0.87","f"
"61.279999999999994","0.86","f"
"16.272222222222222","","c"
"17.288888888888888","0.86","c"
"63.23","","f"
"63.21","0.83","f"
"17.288888888888888","0.86","c"
"17.26111111111111","0.86","c"
"61.17","0.92","f"
"60.96","0.87","f"
"15.033333333333335","0.93","c"
"14.97777777777778","0.93","c"
"14.466666666666665","0.96","c"
"58.02","0.96","f"
"46.18","0.93","f"
"46.13","0.93","f"
"7.805555555555554","0.96","c"
"44.24","0.96","f"
"","0.96","c"
"42.5","0.97","f"
"5.211111111111112","1.0","c"
"7.266666666666666","0.93","c"
"8.477777777777776","0.94","c"
"","0.93","f"
"59.13","0.83","f"
"63.94","0.73","f"
"20.97222222222222","0.64","c"
"22.61111111111111","0.54","c"
"","0.51","f"
"76.7","0.48","f"
"74.95","0.5","f"
"71.88","0.58","f"
"64.08","0.78","f"
"16.183333333333334","0.87","c"
"15.277777777777779","0.92","c"
"57.22","0.93","f"
"13.988888888888889","0.93","c"
"13.683333333333334","0.93","c"
"12.877777777777778","0.93","c"
"53.18","0.93","f"
"","0.96","c"
"","0.93","c"
"51.09","0.96","f"
"10.88888888888889","0.99","c"
"10.094444444444445","1.0","c"
"52.05","0.94","f"
"12.349999999999998","0.94","c"
"","1.0","c"
"60.79","0.88","f"
"16.15","0.87","c"
"17.17222222222222","0.81","c"
"17.75","","c"
"64.42","0.77","f"
"64.21","0.77","f"
